stabbr,agebrk,popgroup,year,cpspop,cpspop_state,cpspit_pc,cpspit_level,wcpop,wcpop_state,wcpit_pc_share,wcpit_level
TX,"(54,59]",pop55_59,2030,1637889.715,27889064.725,0,0,1784859.507060063,34738481.79264893,0,0
UT,"(54,59]",pop55_59,2030,154856.145,3105260.32,2875.631362232025,445309187.1963499,168790.86968734502,3786962.6692582713,128.17140302743374,485380318.53134817
VT,"(54,59]",pop55_59,2030,50878.375,618017.615,1752.823924641854,89180832.9469,35955.307682358405,617968.5114977005,101.98468425317392,63023323.523496866
VA,"(54,59]",pop55_59,2030,562543.7,8218287.79,2573.6400388547772,1447784989.92551,511735.8338172286,9331665.543831507,141.13491584568672,1317023831.228754
WA,"(54,59]",pop55_59,2030,516575.445,7367703.84,0,0,468499.6279315109,8746492.864753453,0,0
WV,"(54,59]",pop55_59,2030,135755.315,1806146.25,1847.4230572046847,250797499.069085,113449.20194587755,1746576.677428741,119.99969666653001,209588671.49628475
WI,"(54,59]",pop55_59,2030,473855.885,5797453.655,2329.100785038736,1103658113.748725,326096.2084800272,5971616.764439664,127.18681809787137,759510935.1689867
WY,"(54,59]",pop55_59,2030,40718.47,566710.98,0,0,32004.564381241,605972.0440876507,0,0
AL,"(59,64]",pop60_64,2030,323263.695,4826664.225,1527.6414840721131,493831030.77643496,288523.78558275173,5029832.515944777,87.62934006261814,440760903.997739
AK,"(59,64]",pop60_64,2030,43495.175,714741.33,0,0,35073.14946362447,792187.7558376383,0,0
AZ,"(59,64]",pop60_64,2030,432068.685,6946384.69,682.4668788004735,294872566.879375,428822.1942628519,8238407.360113333,35.52348550957219,292656944.4789389
AR,"(59,64]",pop60_64,2030,175294.36,2939165.475,1890.6995842355682,331428973.57084,174518.00560775356,3155797.689725273,104.55712092017055,329961120.6442002
CA,"(59,64]",pop60_64,2030,2235984.955,39251639.415,2444.318096951236,5465458490.017195,2213623.793060572,43751116.13910244,123.67228941123871,5410800697.219793
CO,"(59,64]",pop60_64,2030,325225.695,5523826.185,2025.6339944498081,658788223.660565,324937.6505914716,6766982.872116279,97.26709281722985,658204751.1147387
CT,"(59,64]",pop60_64,2030,244237.43,3564204.13,3139.5734651695275,766801354.4291999,214381.13604196816,3601202.4259101767,186.90016459714832,673065326.1502619
DE,"(59,64]",pop60_64,2030,63747.3,959135.245,1795.2490167002366,114442277.64229499,65239.901818933635,1082191.7661196284,108.22653919278999,117121869.59006058
DC,"(59,64]",pop60_64,2030,29952.77,688986.71,3872.2297546540767,115984007.22830999,42000.02853052944,888891.4952970966,182.96244370959892,162633760.17223623
FL,"(59,64]",pop60_64,2030,1351866.775,20741275.045,0,0,1585344.387117022,25372664.05942804,0,0
GA,"(59,64]",pop60_64,2030,639401.845,10273789.4,1743.390536129967,1114727125.35704,603694.0253363377,11835126.133303933,88.92802988621494,1052474450.4895756
HI,"(59,64]",pop60_64,2030,95979.9,1399406.85,2242.860200459055,215269497.75404003,90665.325166913,1548830.5735724408,131.29237816471664,203349649.37854788
ID,"(59,64]",pop60_64,2030,107739.97,1706016.625,1656.9093042035838,178515358.727615,94218.33962717181,2008329.119609204,77.73190262024957,156111243.55487418
IL,"(59,64]",pop60_64,2030,730887.63,12615713.62,2103.9238050340996,1537731883.5619552,665963.7587657572,12709901.030032199,110.23980454659083,1401137005.357263
IN,"(59,64]",pop60_64,2030,394111.2,6526698.385,1765.6705844463058,695870552.840835,371063.1033283649,6978253.845427132,93.88813033071189,655175206.520254
IA,"(59,64]",pop60_64,2030,208408.875,3080441.835,2033.0601167823345,423707771.74597496,178437.4714518551,3317412.4775014785,109.35453731140412,362774106.548253
KS,"(59,64]",pop60_64,2030,175749.365,2870419.86,1644.1474185502748,288957864.7766,147258.08617039042,3011782.484769109,80.38894025783618,242114002.23770133
KY,"(59,64]",pop60_64,2030,292275.03,4398353.07,1634.5142745060532,477727708.616685,270701.34014498594,4648189.506144629,95.19087033994322,442465204.59489805
LA,"(59,64]",pop60_64,2030,311804.775,4562088.08,817.1314279702899,254785481.04370496,276310.8016265532,4945783.030040197,45.65146479846404,225782239.8967209
ME,"(59,64]",pop60_64,2030,98911.955,1320428.625,1959.8504899948643,193852643.47309998,94473.012196489,1344841.4228721661,137.67643983567234,185152979.24457976
MD,"(59,64]",pop60_64,2030,366041.98,5956997.7,3184.9825686575073,1165837325.6968799,362388.4140916985,6553547.784352237,176.1184658974118,1154200781.9654982
MA,"(59,64]",pop60_64,2030,450214.965,6796065.885,2326.460595436704,1047407375.5484148,448555.31138483447,7420882.11407776,140.622939533159,1043546256.8106581
MI,"(59,64]",pop60_64,2030,660858.44,9901979.94,1325.6682253629915,876079035.3709549,597779.4552142902,10068940.875305695,78.70313664229603,792457229.5523839
MN,"(59,64]",pop60_64,2030,338624.15,5529119.945,2064.422081834225,699063172.702345,324642.4600432663,6070551.35624712,110.40167916948954,670199063.2143041
MS,"(59,64]",pop60_64,2030,187918.12,2949483.545,967.0714444267535,181730247.74236,167602.98401621167,3003963.0644783396,53.956741931824986,162084059.84279191
MO,"(59,64]",pop60_64,2030,393176.02,5940267.25,1790.2963656769937,703901599.677345,343535.7834388653,6318126.069965167,97.34387344600582,615030864.5705993
MT,"(59,64]",pop60_64,2030,69057.475,1037927.985,1740.1673972442518,120171566.53101,63135.835466904995,1163353.1164727476,94.43987463617123,109866922.47728539
NE,"(59,64]",pop60_64,2030,101981.265,1876891.03,1933.404965075987,197171084.09572998,103632.16829447563,2089840.8770083492,95.87473904183231,200362948.72212946
NV,"(59,64]",pop60_64,2030,164266.64,2965758.475,0,0,180194.07792558457,3591042.509438292,0,0
NH,"(59,64]",pop60_64,2030,104074.335,1326922.185,196.97023994863858,20499546.737444997,92376.5848898498,1385798.5611408385,13.129929992430045,18195438.091389496
NJ,"(59,64]",pop60_64,2030,534104.05,8937419.165,1904.5672049420236,1017237057.6567149,538517.2538131019,9363317.335854532,109.53834673320615,1025642300.9078739
NM,"(59,64]",pop60_64,2030,132340.425,2044839.84,1143.0684497230911,151274164.440445,112091.87414350767,2132823.1135228896,60.07468879692449,128128684.80377515
NY,"(59,64]",pop60_64,2030,1144138.915,19619362.82,2617.9630159620738,2995313364.5929747,1166108.7376134922,20638066.090743262,147.92226821250574,3052829547.6623445
NC,"(59,64]",pop60_64,2030,679929.435,10188697.97,1755.6810933251033,1193739253.82472,654208.2854168604,11673848.679962795,98.38924156816081,1148581117.8030148
ND,"(59,64]",pop60_64,2030,44104.515,746065.9450000001,504.4108064227665,22246793.978035,50200.23553814206,923452.1855918292,27.42052234591744,25321541.290407054
OH,"(59,64]",pop60_64,2030,699512.585,11500300.835,1453.8509087403625,1016987007.37757,685733.79592539,11837405.16462896,84.220712942992,996954702.3601065
OK,"(59,64]",pop60_64,2030,241057.35,3874311.235,1369.9171458990772,330228596.90999496,217853.54261325716,4253603.739345345,70.16199006978684,298441303.32075626
OR,"(59,64]",pop60_64,2030,294742.82,4171007.58,2541.8371444779723,749188247.944185,251000.07124706238,4738074.133314343,134.65414141085012,638001304.3624007
PA,"(59,64]",pop60_64,2030,855358.255,12578427.3,1275.7963585375521,1091262946.974035,775787.8987391321,12946244.536413312,76.45053926063784,989747376.208884
RI,"(59,64]",pop60_64,2030,74020.9,1050492.72,1968.9804996690798,145745708.66795498,65228.51281876301,1068663.0174351365,120.18163599486063,128433669.76255897
SC,"(59,64]",pop60_64,2030,321103.88,4939724.51,1608.9078837661662,516626564.03990495,348913.9724327477,5792247.229928171,96.91755526294757,561370441.0032185
SD,"(59,64]",pop60_64,2030,54729.32,863327.735,0,0,51755.76831777099,973360.8640468437,0,0
TN,"(59,64]",pop60_64,2030,426657.07,6690624.365,139.78817143437936,59641611.64485,421356.40967026,7395105.848504091,7.964813923775753,58900642.029960886
TX,"(59,64]",pop60_64,2030,1443981.99,27889064.725,0,0,1662091.2643215747,34738481.79264893,0,0
UT,"(59,64]",pop60_64,2030,135394.015,3105260.32,2234.8913896538184,302590918.33416,143652.78568116273,3786962.6692582713,84.77727452261831,321048373.8186159
VT,"(59,64]",pop60_64,2030,44111.27,618017.615,2070.767181187257,91344170.23649001,40011.98528094354,617968.5114977005,134.07722955514018,82855505.97392547
VA,"(59,64]",pop60_64,2030,556786.405,8218287.79,2312.3336915108316,1287475963.256695,513744.21981540177,9331665.543831507,127.3028981501986,1187948068.2981
WA,"(59,64]",pop60_64,2030,465105.62,7367703.84,0,0,460823.03120923537,8746492.864753453,0,0
WV,"(59,64]",pop60_64,2030,125892.165,1806146.25,1160.7369712811756,146127690.31013,113029.53057830982,1746576.677428741,75.11697406949551,131197554.98880036
WI,"(59,64]",pop60_64,2030,354828.81,5797453.655,1715.9889908141618,608882331.5836899,340882.8548166435,5971616.764439664,97.95525216989546,584951226.0226625
WY,"(59,64]",pop60_64,2030,38332.065,566710.98,0,0,30118.278206439452,605972.0440876507,0,0
AL,"(64,69]",pop65_69,2030,235563.175,4826664.225,888.9650666819208,209407433.57167998,305285.6109148306,5029832.515944777,53.9557217071585,271388243.4639333
AK,"(64,69]",pop65_69,2030,37448.565,714741.33,0,0,37087.587935976735,792187.7558376383,0,0
AZ,"(64,69]",pop65_69,2030,385095.28,6946384.69,770.4305838935106,296689181.425035,530311.5777377497,8238407.360113333,49.59311194783682,408568258.4819833
AR,"(64,69]",pop65_69,2030,144450,2939165.475,1059.6443087006576,153065620.39181,194066.25554841268,3155797.689725273,65.16298680116752,205641203.2027229
CA,"(64,69]",pop65_69,2030,1860119.145,39251639.415,2020.675959025673,3758698037.2248898,2162227.0889349505,43751116.13910244,99.86397335952752,4369160296.56492
CO,"(64,69]",pop65_69,2030,274335.775,5523826.185,1015.0269755806729,278458211.99183,334062.31286870764,6766982.872116279,50.10833712670025,339082259.0866088
CT,"(64,69]",pop65_69,2030,183710.435,3564204.13,2529.221814374943,464644439.73031,217165.23597765955,3601202.4259101767,152.5210158159209,549259052.1585788
DE,"(64,69]",pop65_69,2030,48202.31,959135.245,1614.8814664001582,77841017.056675,71195.98644412504,1082191.7661196284,106.24094785247607,114973078.99069442
DC,"(64,69]",pop65_69,2030,27302.71,688986.71,4316.714402433678,117858001.48246999,31076.30377506263,888891.4952970966,150.91552657434352,134147528.08021693
FL,"(64,69]",pop65_69,2030,1286808.46,20741275.045,0,0,1854965.50365921,25372664.05942804,0,0
GA,"(64,69]",pop65_69,2030,446175.345,10273789.4,673.8652005883807,300662038.35601497,618340.1382862602,11835126.133303933,35.20688302134695,416677901.3181178
HI,"(64,69]",pop65_69,2030,66112.28,1399406.85,1968.869298057562,130166438.31658499,91678.9432342403,1548830.5735724408,116.54202834847086,180503856.61225778
ID,"(64,69]",pop65_69,2030,83169.65,1706016.625,998.5765393476468,83051261.275755,105397.5048480052,2008329.119609204,52.40549201790079,105247475.64699785
IL,"(64,69]",pop65_69,2030,609997.355,12615713.62,1405.958666986228,857631068.100925,680982.4816329473,12709901.030032199,75.32971498797002,957433222.1176322
IN,"(64,69]",pop65_69,2030,335498.485,6526698.385,1323.9721304472955,444190643.94729,382839.6056367725,6978253.845427132,72.63550159137199,506868968.29452014
IA,"(64,69]",pop65_69,2030,157966.155,3080441.835,991.1838904668535,156573508.07499,186850.54839405444,3317412.4775014785,55.82762310961418,185203253.49308398
KS,"(64,69]",pop65_69,2030,158348.02,2870419.86,990.5111564289215,156845480.40842998,162311.88643429722,3011782.484769109,53.380924800258505,160771734.33419552
KY,"(64,69]",pop65_69,2030,285156.62,4398353.07,686.0680562963258,195636848.02343,279105.5903360428,4648189.506144629,41.19570202767232,191485429.86328748
LA,"(64,69]",pop65_69,2030,213854.85,4562088.08,848.5793525552962,181472810.15381,271447.6418209873,4945783.030040197,46.57399298554413,230344864.14911532
ME,"(64,69]",pop65_69,2030,95927.715,1320428.625,1212.8924540224898,116350001.65512,101214.44670093292,1344841.4228721661,91.28380235302448,122762238.64162304
MD,"(64,69]",pop65_69,2030,355108.055,5956997.7,2854.3395039473407,1013598949.556405,359585.9900979895,6553547.784352237,156.61448277730955,1026380496.6027087
MA,"(64,69]",pop65_69,2030,346491.44,6796065.885,1531.9989105238787,530824508.5858499,430478.9083606315,7420882.11407776,88.86992253399453,659493218.611996
MI,"(64,69]",pop65_69,2030,589403.85,9901979.94,802.2704129693503,472861270.145225,598696.9684352751,10068940.875305695,47.70281900135636,480316864.1100663
MN,"(64,69]",pop65_69,2030,327240.29,5529119.945,1735.8127805048855,568027877.678125,345238.6776255157,6070551.35624712,98.71750913206196,599269708.9469762
MS,"(64,69]",pop65_69,2030,160386.775,2949483.545,466.34597218972704,74795726.51375,178296.4173766484,3003963.0644783396,27.679373652318084,83147816.09945844
MO,"(64,69]",pop65_69,2030,336191.87,5940267.25,994.4461264609552,334324702.869165,383215.05689410877,6318126.069965167,60.316417353786996,381086728.929861
MT,"(64,69]",pop65_69,2030,73386.75,1037927.985,1452.7991816500253,106616210.343955,71858.96602709142,1163353.1164727476,89.73771210146661,104396647.03837538
NE,"(64,69]",pop65_69,2030,108746.275,1876891.03,1441.02053081855,156705614.92504,110736.55624618343,2089840.8770083492,76.35684267566174,159573651.06289348
NV,"(64,69]",pop65_69,2030,159958.64,2965758.475,0,0,224759.11444967636,3591042.509438292,0,0
NH,"(64,69]",pop65_69,2030,76099.475,1326922.185,131.49700223464092,10006852.834130002,100116.50697505799,1385798.5611408385,9.499952525990308,13165020.541423643
NJ,"(64,69]",pop65_69,2030,434795.24,8937419.165,1547.323713684285,672768985.44905,529559.9593264995,9363317.335854532,87.5117924013836,819400682.8835781
NM,"(64,69]",pop65_69,2030,106185.785,2044839.84,878.6793350980548,93303254.960665,136896.605226999,2132823.1135228896,56.39859081391629,120288218.05804038
NY,"(64,69]",pop65_69,2030,1100729.18,19619362.82,1605.2645141935684,1766961492.3913848,1108512.9704303248,20638066.090743262,86.22205816819435,1779456534.9551048
NC,"(64,69]",pop65_69,2030,517751.55,10188697.97,1150.5876119441168,595718519.494865,675142.7833850163,11673848.679962795,66.54282954597504,776810922.85627
ND,"(64,69]",pop65_69,2030,32394.355,746065.9450000001,367.54882127148386,11906506.9961,47685.3627876313,923452.1855918292,18.97954128860967,17526698.884496965
OH,"(64,69]",pop65_69,2030,668528.245,11500300.835,708.9244625957351,473936026.8166949,688499.8012102798,11837405.16462896,41.233221705440144,488094351.5702681
OK,"(64,69]",pop65_69,2030,188143.345,3874311.235,1043.7606199650058,196376614.41948998,233004.190113282,4253603.739345345,57.17518904676188,243200597.9270833
OR,"(64,69]",pop65_69,2030,254618.665,4171007.58,1538.652447933599,391769632.191835,254965.1312517614,4738074.133314343,82.79792850429996,392302723.338234
PA,"(64,69]",pop65_69,2030,730686.29,12578427.3,930.1067426303222,679616245.076535,804429.2289392736,12946244.536413312,57.793211591275536,748205049.8053294
RI,"(64,69]",pop65_69,2030,62250.175,1050492.72,1516.5187033471793,94403554.674135,65836.17742286497,1068663.0174351365,93.42682659523962,99841794.41865803
SC,"(64,69]",pop65_69,2030,311167.87,4939724.51,1308.4730556521952,407154773.679685,355672.9147420034,5792247.229928171,80.3467820158918,465388425.5651919
SD,"(64,69]",pop65_69,2030,38680.885,863327.735,0,0,56239.15873483897,973360.8640468437,0,0
TN,"(64,69]",pop65_69,2030,398580.52999999997,6690624.365,33.77502848517212,13462068.754385,430667.04313404893,7395105.848504091,1.96694840445316,14545791.649477353
TX,"(64,69]",pop65_69,2030,1162495.99,27889064.725,0,0,1620783.0243165027,34738481.79264893,0,0
UT,"(64,69]",pop65_69,2030,125974.05,3105260.32,1923.7185048112685,242338611.11102,146094.5506272075,3786962.6692582713,74.21377368599524,281044790.4936458
VT,"(64,69]",pop65_69,2030,43695.225,618017.615,1432.650249168645,62599974.98373,44197.156978418796,617968.5114977005,102.4632595020386,63319067.9576774
VA,"(64,69]",pop65_69,2030,377782.885,8218287.79,1100.0944091799315,415596839.672365,523539.71903569094,9331665.543831507,61.719219917339444,575943117.8947958
WA,"(64,69]",pop65_69,2030,396152.845,7367703.84,0,0,457735.18438810133,8746492.864753453,0,0
WV,"(64,69]",pop65_69,2030,117937.185,1806146.25,933.0336432793439,110039361.39865999,115473.74875268967,1746576.677428741,61.68689522435318,107740892.50184564
WI,"(64,69]",pop65_69,2030,308932.865,5797453.655,1657.9225102482217,512186751.03897494,369215.85850045877,5971616.764439664,102.50679289965639,612131282.9485328
WY,"(64,69]",pop65_69,2030,33173.12,566710.98,0,0,34261.903240535845,605972.0440876507,0,0
AL,"(69,74]",pop70_74,2030,198497.265,4826664.225,790.034793054554,156819745.67617,271074.8770495801,5029832.515944777,42.57767703263719,214158584.39215368
AK,"(69,74]",pop70_74,2030,22962.635000000002,714741.33,0,0,34438.922191509,792187.7558376383,0,0
AZ,"(69,74]",pop70_74,2030,300212.72000000003,6946384.69,488.6339538485577,146694128.36923,480710.8486784568,8238407.360113333,28.511778111979492,234891642.64765006
AR,"(69,74]",pop70_74,2030,146751.495,2939165.475,1407.1064516018048,206494975.39670998,167526.83878143446,3155797.689725273,74.69683384118743,235728095.66581187
CA,"(69,74]",pop70_74,2030,1341154.155,39251639.415,997.9660091924258,1338426259.77719,1914792.9829331862,43751116.13910244,43.676561428329656,1910898311.6074924
CO,"(69,74]",pop70_74,2030,220435.83,5523826.185,777.1963392803021,171321920.122215,303739.6075186677,6766982.872116279,34.884869005752066,236065311.05794427
CT,"(69,74]",pop70_74,2030,151696.22,3564204.13,1293.1321316789567,196163256.33624,191977.1406774501,3601202.4259101767,68.9358108202202,248251809.157862
