stabbr,popgroup,wtdn,rincome,txblsales,share2010,share2020,share2030,share2040,totpop,txc2010,txc2020,txc2030,txc2040
MD,35to39,360405.05,57404.9809192513,21272.817987438975,0.06536859804848039,0.06771523475766333,0.07303789310797056,0.06665454218835423,629135963.87,874860295252.4019,906266495561.6594,977502266174.6975,892070722024.1946
MD,40to44,382582.51,61030.20773214564,21882.81510107413,0.07242733762508764,0.06032927433274626,0.06923297877811559,0.06580756039046974,629135963.87,997126420641.7482,830569165564.4725,953148832789.2954,905990186785.2949
MD,45to49,338428.77,70873.56606951093,25452.608297080016,0.07994818441056736,0.06004142103577837,0.0632470634325116,0.06907906735966673,629135963.87,1280222369448.2202,961452356550.3557,1012784793115.4447,1106173554114.8376
MD,50to54,512012.57,69577.28904337056,25752.559679424896,0.07631679770096468,0.06527636145773233,0.05529090580804844,0.06425144100151654,629135963.87,1236474183119.2556,1057598564692.2212,895815595680.6641,1040992945457.1571
MD,55to59,423317.43,58939.53215685441,22859.502852017606,0.0654690561373657,0.06927299284155627,0.052902779933705825,0.05643027265463161,629135963.87,941558639662.314,996265850669.6687,760833780835.6722,811565247633.7399
MD,60to64,395221.92,56214.590341176845,23064.395990939942,0.05504046728946063,0.06305725565219333,0.05484575905347892,0.047041923228857134,629135963.87,798672461465.8862,915001199393.2407,795847120153.2594,682608460057.0758
MD,65to69,303592.7,46117.329901917634,20103.394911294756,0.03924724329147811,0.051910083770435225,0.05498148680861916,0.04290144987770215,629135963.87,496390056620.2811,656546734520.9669,695393129838.5936,542607616431.2098
MD,70to74,194015.36,42562.905440135255,19472.77422731411,0.02767118058346058,0.04085657495824575,0.046854551880420335,0.04163904126311674,629135963.87,339000258218.6138,500534822466.23096,574016173190.4501,510120834837.42615
MD,75to79,115208.83,40006.592338863775,19118.90694522624,0.02157753147455847,0.02799075316458745,0.03705902895439423,0.04010511191277901,629135963.87,259543005870.58652,336683750014.8898,445760525517.45355,482400005250.4582
MD,80to84,92498.48,27824.863649731324,13640.139184825784,0.017074411038473368,0.017305044631906328,0.025576662366394023,0.02996916546322204,629135963.87,146524094411.14453,148503277080.60275,219486182150.0673,257180456758.46506
MD,85+,93032.98,26546.3153198642,13276.440876275405,0.01699577660338038,0.01950687892713956,0.02273894148708806,0.03060885576003337,629135963.87,141960392559.1736,162934842856.79666,189931247933.97556,255666174066.86853
ME,00to04,117289.38,0,NaN,0.05233517093621388,0.04619835675692672,0.044865155081974945,0.0434196065236988,629135963.87,NaN,NaN,NaN,NaN
ME,05to09,146354.29,0,NaN,0.055795073778889925,0.050557930454323864,0.04967093141844635,0.04841775926437079,629135963.87,NaN,NaN,NaN,NaN
ME,10to14,157576.5,0,NaN,0.05948157165107979,0.05646010098701777,0.051780052540175474,0.0525997280807622,629135963.87,NaN,NaN,NaN,NaN
ME,15to19,150370.54,4510.1586090123765,4301.0572692842425,0.06648042211416927,0.05693815839327888,0.05360247007851762,0.055085359239391674,629135963.87,179892685639.82663,154071798929.95428,145045593765.83432,149058217410.09613
ME,20to24,130477.17,15053.883381271757,7609.613125786686,0.05995809873972512,0.04935328133079847,0.0486702080875336,0.04668984223788999,629135963.87,287048275814.6432,236277910900.70956,233007710529.8564,223526746080.16537
ME,25to29,136613.11,23713.737790113923,10487.547573924468,0.05471479514981244,0.05331630861843159,0.047441419591616595,0.04671726719538723,629135963.87,361013326109.5864,351785981424.6454,313022915195.70306,308244890084.63055
ME,30to34,149035.97,34562.70740376803,13665.889002121894,0.05415922328342973,0.059821944421874204,0.05115836540572831,0.05277183516147786,629135963.87,465644875854.5961,514331266124.837,439844393329.08167,453716525877.5743
ME,35to39,183723.37,40147.84915227061,14876.879448121139,0.06015307585814399,0.05826374361033223,0.058985007138505324,0.054900665171387725,629135963.87,563007519181.9668,545324163067.98395,552074886682.364,513847161739.0792
ME,40to44,157417.27,43028.048990642834,15421.081753994624,0.06886004632776783,0.05567529751634834,0.0638908401455626,0.05715221950427938,629135963.87,668077217663.3732,540159349882.74115,619866192297.4987,554488383698.7544
ME,45to49,192371.36,48456.85680652011,17412.15115160153,0.0810163803363694,0.06017540780369212,0.060554656296190584,0.06412526327634954,629135963.87,887502890527.5996,659198154036.5016,663352673553.705,702467282262.1185
ME,50to54,228137.27,47320.46781247746,17494.667099363658,0.08352849865360396,0.06810252256732308,0.057206633298568066,0.06866901366275878,629135963.87,919358445841.8662,749572065996.9426,629646196555.3103,755807163975.2128
ME,55to59,216201.32,45244.33575101617,17583.888748221423,0.07711834358280618,0.0795814191472125,0.06141095352487778,0.06464169105988722,629135963.87,853133767747.6421,880381927379.7639,679368302372.8126,715108842921.2075
ME,60to64,159015.23,38009.984937054825,15619.301698874535,0.06749671211364983,0.08096300069292392,0.06858088324908478,0.060259376276336,629135963.87,663267540021.7539,795596238998.3654,673921325953.6039,592148669386.3402
ME,65to69,170972.05,43164.783449357485,18775.466341838517,0.04894302076016986,0.07509394280817512,0.0775703539320121,0.06116047943990776,629135963.87,578130677512.2748,887033766172.622,916285929577.8673,722447222635.3588
ME,70to74,121558.45,43390.662636440575,19900.49083267822,0.03586148644833746,0.060152105481832294,0.07222568840564891,0.06250994476437505,629135963.87,448989915810.05743,753111246935.9912,904273887344.0963,782631664682.4116
ME,75to79,104107.4,22583.635266126043,10860.596799876746,0.02927969128873853,0.039304223022917056,0.060365698643259705,0.06371211815484258,629135963.87,200062041451.12448,268557582047.9851,412466264930.8358,435331653518.3392
ME,80to84,73508.47,22619.41053522798,11088.352915691772,0.02288459236608121,0.024616190996527947,0.041331415410791134,0.05070631869124771,629135963.87,159644783713.518,171724557056.82758,288331326522.0824,353731416792.50964
ME,85+,46805.44,31527.446685681618,15767.622619519092,0.021933796611011615,0.025426065390063868,0.030689267751506176,0.04646151229564964,629135963.87,217582789810.3394,252226020856.4529,304436874884.52655,460897200944.2092
MI,00to04,1277372.33,0,NaN,0.06033060694238155,0.057696420240642254,0.05739907379132313,0.0560155845199728,629135963.87,NaN,NaN,NaN,NaN
MI,05to09,1136014.7,0,NaN,0.06452926249843176,0.0617124225732094,0.06124783811009365,0.060999522989985996,629135963.87,NaN,NaN,NaN,NaN
MI,10to14,1196334.43,0,NaN,0.06831653115653746,0.062007068802665453,0.06067191095823493,0.06178771688896916,629135963.87,NaN,NaN,NaN,NaN
MI,15to19,1137102.11,3830.5277843090175,4321.767275471499,0.07483062920138735,0.06517908812550535,0.06377632236873478,0.0647941949853108,629135963.87,203462925853.6857,177220586222.796,173406495278.94208,176174069772.50342
MI,20to24,1514104.36,15835.064008755973,7958.556358214564,0.06769489783116342,0.06321378171738187,0.058703293285012496,0.05879865554967477,629135963.87,338949302891.2979,316512291659.97284,293928212817.5188,294405693014.1804
MI,25to29,1209220.75,30368.44441530599,13436.968578814774,0.059652415506837565,0.0653973749435347,0.05828066487505593,0.05837597501300345,629135963.87,504282442559.27234,552848492274.5516,492686101433.77716,493491822857.73737
MI,30to34,1177568.45,34135.342726647104,13607.719747795813,0.05813303600697719,0.06377258052659816,0.060929150694123135,0.057920763205832004,629135963.87,497683076358.4676,545963814103.67395,521620910246.63525,495865786432.5039
MI,35to39,1185512.18,40332.07374360598,14912.982237390048,0.061970387428113526,0.05828039341142091,0.06537174151008159,0.059636575088309954,629135963.87,581424360314.6183,546803753606.14764,613336862452.9319,559527848075.7894
MI,40to44,1251216.52,49243.03092913582,17650.347503349247,0.06733157015026853,0.056090157018084855,0.0629553931242763,0.061571896623471706,629135963.87,747681292326.171,622851375550.3485,699086172875.6718,683723179715.9736
MI,45to49,1385513.45,48180.76944373397,17309.65888088652,0.07533469450526324,0.05934066465753075,0.0570986668132516,0.0655619716823528,629135963.87,820404535634.1259,646227488573.4175,621811843001.243,713978324151.3047
MI,50to54,1395341.63,47795.81204884374,17689.71180153201,0.07744636591377266,0.06382065321459954,0.05439568582854753,0.062498443130327354,629135963.87,861918719785.2262,710274976308.5028,605382309912.147,695559791035.7445
MI,55to59,1426838.42,50898.902325347895,19714.74344705886,0.06912291422998004,0.06954040919421003,0.05604410202913583,0.055202905229813526,629135963.87,857349070779.5762,862527366915.1649,695129239451.4722,684695661783.693
MI,60to64,1338097.73,39728.32802629398,16288.408312656247,0.05755076065093427,0.06878920817669266,0.05799837288061707,0.0506031415216604,629135963.87,589758525199.785,704925903760.2081,594345486787.3176,518561940393.84894
MI,65to69,1058968.19,46017.877669383015,20018.267358631703,0.04235534681554569,0.060829487788227124,0.061258483370700646,0.050442878400654374,629135963.87,533432214150.08417,766099460778.8209,771502322061.389,635288300920.9247
MI,70to74,833177.14,33138.80887901066,15201.19008839082,0.03096875240296085,0.0481537962579544,0.05761514403774855,0.04963329394285176,629135963.87,296173236725.57996,460524386412.7678,551009077538.3975,474673733224.10913
MI,75to79,492665.16,33986.444156605736,16295.912326544656,0.02469586103905039,0.0328643551980764,0.047246311818336106,0.04861395333514326,629135963.87,253190475311.36816,336936691547.02026,484385465527.12573,498406997521.836
MI,80to84,400826.42,30275.251823836414,14841.353903158008,0.02032196640104253,0.02077479947586375,0.0323355714458494,0.03953007227691062,629135963.87,189750864035.5511,193979070377.17725,301924651377.16455,369101356724.3559
MI,85+,352598.64,24385.753586418483,12195.892793876528,0.01941400131935198,0.02253733867780229,0.026672273058877306,0.03801245561575521,629135963.87,148961200871.71185,172926177281.72525,204653010962.15186,291664811568.81616
MN,00to04,696389.77,0,NaN,0.06702658879980392,0.06178187929888483,0.060540381274708656,0.05981830839283349,629135963.87,NaN,NaN,NaN,NaN
MN,05to09,684668.67,0,NaN,0.06703262206761973,0.062281011302296366,0.06273395245539069,0.061505512368610814,629135963.87,NaN,NaN,NaN,NaN
MN,10to14,726214.5,0,NaN,0.06643042652375364,0.0674858554197101,0.0634293766625916,0.0634078500504599,629135963.87,NaN,NaN,NaN,NaN
MN,15to19,754890.63,4090.7839648851777,4573.9765989736225,0.06935033960698916,0.06543797301743534,0.0619959009143957,0.06370573304530974,629135963.87,199566225048.5135,188307790905.1788,178402701184.76465,183323005047.25333
MN,20to24,555021.22,18103.17767564954,9123.538532612041,0.06705430412383283,0.060612451038406526,0.06278721958426607,0.06020291016473866,629135963.87,384888098727.24414,347912208533.06464,360395263002.4971,345561465947.97986
MN,25to29,760687.16,39345.77878237512,17399.55919763274,0.07026607653765843,0.06623417509416217,0.06372752719194998,0.061592630376516536,629135963.87,769180848230.8336,725044879281.0164,697605385649.8857,674235335345.4501
MN,30to34,740172.03,47406.816037138844,18862.36642703929,0.06465023543884953,0.06747667708646035,0.06219458336516895,0.06572498800082142,629135963.87,767203896763.5602,800745260245.1041,738062690591.0745,779957977982.3575
MN,35to39,740585.77,55237.514793092305,20478.82508566635,0.061876817639766775,0.0682911880288114,0.06563942747319598,0.06442853656541649,629135963.87,797218775008.033,879861300901.5354,845696109762.1045,830095033252.5083
MN,40to44,741394.89,61014.21794394921,21874.230898747217,0.06653638578976889,0.06064510135390215,0.06454208512760339,0.06068906052569654,629135963.87,915664781475.5884,834589718387.206,888219484314.5995,835194678589.9159
MN,45to49,640764.93,51094.91974968198,18350.401700852213,0.07658535895586759,0.05689303703462585,0.06402646214301051,0.06278099128788515,629135963.87,884170131512.2328,656824290214.827,739178953066.8695,724800119504.107
MN,50to54,735233.65,63379.49006077289,23461.204771991874,0.07573542235231456,0.06030869770218227,0.056050586208154396,0.06085495870091443,629135963.87,1117876621318.223,890173727556.3926,827322776940.4857,898236697044.8298
MN,55to59,804361.03,51664.99925542756,19980.351574270742,0.06591137695197424,0.06772355423912792,0.051299932879896995,0.0588959907135328,629135963.87,828529587827.0223,851309304625.974,644858508653.2904,740343673082.4639
MN,60to64,591574.64,55288.18940524825,22600.729412097404,0.05274867197405695,0.06492256603675897,0.05271573480795865,0.04998146948500114,629135963.87,750029763159.9143,923129531151.6663,749561431845.336,710683100015.4312
MN,65to69,637400.87,44176.005963246564,19149.82400378432,0.038192470670305484,0.055614056789379016,0.05720063008520384,0.044270947207491904,629135963.87,460136889751.9339,670029423821.7085,689144209770.1313,533369420645.1413
MN,70to74,375984.95,50928.12592365305,23408.048430022067,0.028631060959572394,0.043150365463225177,0.05316251323156306,0.04410532621233287,629135963.87,421645200124.8868,635468748674.5273,782916098090.6636,649532307714.0432
MN,75to79,271904.18,38055.729222372676,18294.763326102362,0.023023327064390992,0.029659162312136507,0.04323172668924802,0.04543178133930572,629135963.87,264996043883.82443,341373801260.04376,497592572562.47076,522914967408.488
MN,80to84,210657.89,28570.807087491856,14005.811140783753,0.018838124596407376,0.019620658716269175,0.02960039449889799,0.0372614260197266,629135963.87,165993255595.90353,172888601547.459,260825637108.919,328331272123.5478
MN,85+,213599.55,25903.790788461352,12955.0991439129,0.020110389947067504,0.02186159006622593,0.025121565406795464,0.03534157954340584,629135963.87,163910111076.20374,178183300547.0909,204753790805.35443,288052208028.5596
MO,00to04,767033.36,0,NaN,0.06515975232291193,0.06068729445391694,0.05961818058336802,0.05889412399666889,629135963.87,NaN,NaN,NaN,NaN
MO,05to09,799562.37,0,NaN,0.0651974886319369,0.0617033376287271,0.06164698634617333,0.06071093068267536,629135963.87,NaN,NaN,NaN,NaN
MO,10to14,715260.24,0,NaN,0.0662764799103412,0.06604177628318104,0.06286115833581056,0.06317098421737953,629135963.87,NaN,NaN,NaN,NaN
MO,15to19,859061.15,3774.003563231686,4296.809642215435,0.07076159051529599,0.06500051198842981,0.06286947718135844,0.06425358518198186,629135963.87,191288213793.2769,175714419975.16284,169953641581.016,173695269563.2051
MO,20to24,681153.12,15742.866896847203,7969.411904152893,0.0690088558434591,0.062229261309667716,0.06337226647446256,0.06170455086229163,629135963.87,345999612960.34595,312007786026.69836,317738635202.4593,309376969887.3871
MO,25to29,735249.33,36481.23675713927,16038.198057687328,0.0673307589155787,0.06468138815899514,0.060721683761587285,0.06007879300870388,629135963.87,679381307971.3652,652648608104.3456,612694370308.4534,606207469408.9069
MO,30to34,808671.73,42464.8702869911,16863.733523365492,0.062152702813041465,0.06553802018259092,0.0603988151211813,0.06291980020424848,629135963.87,659414150070.7546,695330949741.98,640806136109.9386,667552732165.3394
MO,35to39,810749.54,47607.03191186389,17621.608409752662,0.06145842151690946,0.06456958296029307,0.06339267614105902,0.060877650329625534,629135963.87,681351881717.2593,715843423339.3032,702795778181.831,674913227232.8744
MO,40to44,763257.43,49670.05508786563,17792.607104183295,0.06354159935494288,0.05868566233412865,0.06324272741874663,0.059621104097029295,629135963.87,711282694676.404,656925486101.1216,707937131481.6008,667396792215.28
