stabbr,agebrk,wtdn,rtax,popgroup,totpop,share2010,share2020,share2030,share2040,tax2010,tax2020,tax2030,tax2040
NM,"(59,64]",238131.14,1017.686458278325,60to64,4076233.18,0.05834218394806862,0.06544865882323529,0.052783020239301516,0.053040717028753646,242022474.8842626,271502458.6730355,218961244.2611479,220030254.89003435
NM,"(64,69]",215995.49,647.5693692599323,65to69,4076233.18,0.04268205920903428,0.06474945462734585,0.0629082489853832,0.05140256730514802,112665430.79961796,170915493.17953572,166055366.2154997,135684465.4864976
NM,"(69,74]",168174.47,563.1338833983541,70to74,4076233.18,0.03200498839586068,0.05264861384367887,0.05912101606610661,0.04871652721507728,73466331.33750547,120853051.44495344,135710224.3437876,111827084.13224602
NM,"(74,79]",111400.77,622.9132285366609,75to79,4076233.18,0.02439321690829209,0.03337075873269409,0.050674994557478155,0.05030441929428886,61937782.301732905,84733013.9931911,128670883.91181532,127729941.5972318
NM,"(79,84]",81795.2,438.74793463834067,80to84,4076233.18,0.01759827581769239,0.021194953227464938,0.03490105929545219,0.04004372807441572,31473440.84870489,37905878.59891586,62418411.705323175,71615760.54198971
NM,"(84,1e+09]",96184.09999999999,261.1296785919918,85+,4076233.18,0.015536774607744155,0.018089843267351177,0.022869634031680217,0.0348773615844256,16537738.461241152,19255289.744061932,24343020.727848582,37124351.65364844
NV,"(-1,4]",365461.11,0,00to04,5690826.06,0.06942212903959229,0.06814473652217472,0.06913008249539579,0.06876120630969543,0,0,0,0
NV,"(4,9]",376735.58,0,05to09,5690826.06,0.06779246161246354,0.0671887238545015,0.06785687104631878,0.06858966228984813,0,0,0,0
NV,"(9,14]",376066.24,0,10to14,5690826.06,0.06782800991353247,0.06446672105182732,0.06419225939537881,0.06548301807359994,0,0,0,0
NV,"(14,19]",352456.45,0,15to19,5690826.06,0.06761583099152728,0.06166836682583234,0.061999777077593396,0.0629649456356101,0,0,0,0
NV,"(19,24]",358279.05,0,20to24,5690826.06,0.0657306601504656,0.06799931871881841,0.06556072693037031,0.06564506883540722,0,0,0,0
NV,"(24,29]",367324.24,0,25to29,5690826.06,0.0728162512020695,0.08063914694088173,0.07460581421556418,0.07542435805097439,0,0,0,0
NV,"(29,34]",438233.96,0,30to34,5690826.06,0.07059374179565578,0.07198734408428076,0.07554494524804757,0.07324127175284721,0,0,0,0
NV,"(34,39]",426066.63,0,35to39,5690826.06,0.07096773954648514,0.06818958350655117,0.07660345161851956,0.07126665177381947,0,0,0,0
NV,"(39,44]",357426.47,0,40to44,5690826.06,0.07087109260295399,0.06192543870515915,0.06405775780587858,0.06759775303942855,0,0,0,0
NV,"(44,49]",388089.55,0,45to49,5690826.06,0.07175942983487443,0.060827208187223876,0.05928811487422908,0.06697445830774258,0,0,0,0
NV,"(49,54]",370507.14,0,50to54,5690826.06,0.06766656137951108,0.061558428953903836,0.054563244093675564,0.05675630213958544,0,0,0,0
NV,"(54,59]",356262.61,0,55to59,5690826.06,0.060941267171032876,0.0623838868099665,0.05364188450687081,0.05257569855918518,0,0,0,0
NV,"(59,64]",342700.28,0,60to64,5690826.06,0.05588637281799159,0.0579328224288679,0.05346268916084929,0.04765129668800728,0,0,0,0
NV,"(64,69]",310796.2,0,65to69,5690826.06,0.04276942001835922,0.0495589242825018,0.050783157405516983,0.04461616557647899,0,0,0,0
NV,"(69,74]",202723.38,0,70to74,5690826.06,0.030467856374495426,0.04049003620974518,0.04201494580989805,0.03961602227545641,0,0,0,0
NV,"(74,79]",136965.41,0,75to79,5690826.06,0.021293062045486272,0.02723436694306916,0.03158949429789982,0.03307359841002356,0,0,0,0
NV,"(79,84]",91691.94,0,80to84,5690826.06,0.014400024291339063,0.01563947809387261,0.02080488887135001,0.022057789604246286,0,0,0,0
NV,"(84,1e+09]",73039.82,0,85+,5690826.06,0.01117808921216448,0.012165467880821946,0.01429989514664344,0.017704732678043796,0,0,0,0
NY,"(-1,4]",2247283.4,0,00to04,39374407.93,0.05964577955054628,0.058743405862022195,0.0582061478665775,0.056889728267234145,0,0,0,0
NY,"(4,9]",2396966.79,0,05to09,39374407.93,0.06006548009707039,0.06072820355669332,0.060539376018235766,0.0596654383729915,0,0,0,0
NY,"(9,14]",2291977.51,0,10to14,39374407.93,0.06251675215663537,0.05928128890982557,0.05943508629371502,0.059665789702398615,0,0,0,0
NY,"(14,19]",2617780.18,74.92168840874561,15to19,39374407.93,0.07050628590973461,0.0616066604475518,0.06340726270820073,0.0640411720034568,207993340.53145388,181739471.02926508,187051242.51642478,188921273.11317253
NY,"(19,24]",2809130.51,458.26534469362196,20to24,39374407.93,0.07281079436985108,0.06554099911618409,0.0632674227981337,0.06426554038678335,1313792630.9099529,1182616978.7947407,1141592734.5419843,1159602695.0718546
NY,"(24,29]",3034800.8,1878.5007185153142,25to29,39374407.93,0.0712235388171659,0.0733100156511412,0.06520921890160769,0.06799752350107248,5268038620.603851,5422364574.1427965,4823190328.6204815,5029426870.077582
NY,"(29,34]",2723525.99,2389.7176632645496,30to34,39374407.93,0.06601059278148087,0.07309471743143858,0.06698061582164028,0.06550719181554712,6211182109.514385,6877753737.390018,6302455184.016228,6163815240.929058
NY,"(34,39]",2478880.06,2939.3764321293424,35to39,39374407.93,0.06471861898549197,0.06813733857690475,0.07139549128890547,0.06434121122561187,7490287464.145634,7885957101.4215555,8263043337.152913,7446607721.638536
NY,"(39,44]",2347342.65,2520.199576288366,40to44,39374407.93,0.06997037171132653,0.06088894899925942,0.06863674710664491,0.06372246939598902,6943255577.162693,6042093594.569925,6810918185.666485,6323267694.641376
NY,"(44,49]",2504985.11,2703.060856535147,45to49,39374407.93,0.07527894114707416,0.05905874541570472,0.06329741847169695,0.06719614804922192,8012044664.471868,6285706186.725374,6736834182.486552,7151781510.834324
NY,"(49,54]",2692212.86,2828.7814400522216,50to54,39374407.93,0.0732748749077696,0.06396148034572059,0.05666157726935387,0.06471122700773593,8161472394.154746,7124131658.879412,6311056815.520586,7207639637.464839
NY,"(54,59]",2604619.78,2575.2493171512315,55to59,39374407.93,0.06385599580392341,0.06668298449480263,0.053256374827752445,0.057829061145596085,6474928827.092801,6761582419.10075,5400138738.067988,5863804179.09521
NY,"(59,64]",2434480.37,2360.1711637633907,60to64,39374407.93,0.05502396467930657,0.062421867091708785,0.055468450215364,0.0497839033509581,5113395866.113694,5800885468.7616205,5154702059.076525,4626435173.791278
NY,"(64,69]",2202977.89,1482.925016210621,65to69,39374407.93,0.039901276193096726,0.05209967315123613,0.054460951496828065,0.04444088953076031,2329807367.2779527,3042063159.9127517,3179936536.6722093,2594872187.4480824
NY,"(69,74]",1376469.49,943.7917931846277,70to74,39374407.93,0.030312101773434776,0.042555517153154844,0.04832564133904262,0.04387608312314894,1126435381.8390205,1581415916.7208138,1795840904.1126585,1630489789.716238
NY,"(74,79]",1034521.86,382.09683109680253,75to79,39374407.93,0.02450224485349494,0.029344398791000485,0.03835396851059414,0.04096391726236949,368632267.61475205,441481681.8947569,577029185.2286518,616295437.463006
NY,"(79,84]",792897.7,557.3414110315492,80to84,39374407.93,0.020211473755272834,0.01996466290518053,0.02805683529594558,0.032553776944408246,443540550.5222371,438124289.3603689,615706915.9703861,714392246.8164436
NY,"(84,1e+09]",783554.98,306.8168437502114,85+,39374407.93,0.020170912507323988,0.02257909210047034,0.02504141376976128,0.03254892891471608,243679379.43450534,272771950.6611005,302518597.7760036,393214872.9669984
OH,"(-1,4]",1369910.93,0,00to04,22986471.13,0.06248478741913495,0.05892235898887465,0.05827014367057421,0.05743051487393486,0,0,0,0
OH,"(4,9]",1507621.94,0,05to09,22986471.13,0.06482804496058771,0.06117839447583424,0.06092271498885066,0.060502288723313875,0,0,0,0
OH,"(9,14]",1447738.92,0,10to14,22986471.13,0.06715197255598403,0.06406720753331299,0.0617066785105645,0.06239115075803725,0,0,0,0
OH,"(14,19]",1445979.69,33.63497132777847,15to19,22986471.13,0.07139788622272397,0.06505755575421207,0.06270807073222287,0.0638453799463399,55201225.567827344,50299203.52091273,48482700.826946706,49362010.64675005
OH,"(19,24]",1630467.99,228.16630841370275,20to24,22986471.13,0.06614794221889057,0.06196602959265835,0.06038391078839452,0.05946240555434295,346928643.4544175,324995606.2986628,316697807.2721917,311864753.5132744
OH,"(24,29]",1473070.97,647.1403020595403,25to29,22986471.13,0.062291834684060264,0.06355566656772509,0.05915033549272596,0.05829184101355889,926620434.5952996,945420530.2296085,879889151.7438755,867118641.2681739
OH,"(29,34]",1512201.89,1041.7063741925822,30to34,22986471.13,0.059925346534790785,0.06307285988221063,0.06034904490897362,0.06012607172759366,1434921621.0954194,1510289311.3310874,1445067143.7013667,1439728016.6476617
OH,"(34,39]",1385375.35,1302.0052078284198,35to39,22986471.13,0.06227727221348859,0.06122041951183847,0.06379843169927156,0.060706864165215244,1863865660.3544374,1832235638.8611095,1909391689.814334,1816865695.0398524
OH,"(39,44]",1296201.66,1155.9869127590378,40to44,22986471.13,0.06599650986121966,0.05803914747092282,0.06239410220008523,0.06103743577916746,1753663206.4119973,1542219697.1522746,1657939814.6279066,1621890393.3669777
OH,"(44,49]",1500870.41,1341.8752076866183,45to49,22986471.13,0.07412418874903523,0.059718046374369345,0.05996017023269656,0.06388537103356492,2286358802.343671,1842001690.5558913,1849469995.0876026,1970542718.4926007
OH,"(49,54]",1613478.09,1275.2292523232961,50to54,22986471.13,0.07689131820177066,0.06251665650325051,0.05615473017091908,0.06172110927097749,2253916778.467084,1832552026.9607608,1646064750.644523,1809232134.7178166
OH,"(54,59]",1670028.2,1330.627547357362,55to59,22986471.13,0.06820584468223649,0.06814498579906639,0.056075104285498424,0.0575641661386709,2086173410.0581336,2084311953.9845843,1715137347.417245,1760682436.0895264
OH,"(59,64]",1551130.6,786.5471190469132,60to64,22986471.13,0.05767856536087536,0.0680608276134414,0.056520527794713726,0.05190649127165354,1042825153.5333964,1230535859.5784583,1021887900.7571838,938466385.0612894
OH,"(64,69]",1247709.17,739.2205325877904,65to69,22986471.13,0.04150858873710788,0.06047820103760807,0.06048505177462185,0.0508540081483238,705316904.822287,1027649912.0513784,1027766320.2640717,864114939.0106251
OH,"(69,74]",844390.6,468.71952586670193,70to74,22986471.13,0.0321908612869202,0.048493655093497394,0.05728020639492096,0.048602040621111994,346831030.356554,522480719.35456413,617148849.3555373,523648487.5569509
OH,"(74,79]",628646.1,206.17119716785007,75to79,22986471.13,0.025789355250082694,0.03204489672216198,0.0467365501003181,0.04775807253526316,122219578.35746561,151865516.91239396,221491440.62549332,226332586.90739876
OH,"(79,84]",436432.78,350.6082659063785,80to84,22986471.13,0.02113577908870833,0.021152917415126166,0.03189770778893636,0.03849639635308745,170338459.60988513,170476581.6119203,257071498.85742423,310251958.43477464
OH,"(84,1e+09]",425215.84,218.25546966898034,85+,22986471.13,0.01997390197238262,0.022310173663889366,0.02520651846571175,0.03541839208584273,100207529.25383344,111928424.55988158,126459163.56416358,177691347.73832363
OK,"(-1,4]",542205.14,0,00to04,7644659.21,0.07040823426013722,0.06608213878923862,0.06532821206174132,0.06542253209674082,0,0,0,0
OK,"(4,9]",532668.42,0,05to09,7644659.21,0.06913136094169807,0.06517958797681966,0.06596749555614835,0.06505338080035361,0,0,0,0
OK,"(9,14]",535588,0,10to14,7644659.21,0.06761937232746283,0.07133817425558209,0.06791981039551487,0.06794756807136647,0,0,0,0
OK,"(14,19]",528154.79,32.40505362001924,15to19,7644659.21,0.07050366654573245,0.07001942739541504,0.06696824161271721,0.06858798629783999,17465562.50549181,17345604.075500246,16589747.272379095,16990999.482753146
OK,"(19,24]",492695.85,347.20527198341534,20to24,7644659.21,0.07177200960400666,0.06689263974370113,0.07158846106884917,0.0689728659348453,190502003.42455316,177550857.99939156,190014816.79196382,183072331.60972598
OK,"(24,29]",550987.9,562.6440877924905,25to29,7644659.21,0.07083767954531581,0.0643501413995015,0.06482913009223944,0.06274531529186118,304688607.48565584,276784263.69085765,278844500.5411957,269881549.83670396
OK,"(29,34]",481430.37,582.2446748630543,30to34,7644659.21,0.06424832013853142,0.06568826823898395,0.06210475850094438,0.06725898981488575,285973263.7958776,292382562.235046,276432137.79714864,299373941.536586
OK,"(34,39]",516766.29,516.7715101609473,35to39,7644659.21,0.06204218160337436,0.06759361109547761,0.06228803989179657,0.06350181289191432,245100249.4456117,267031405.2839523,246071522.96087566,250866584.27901328
OK,"(39,44]",459031.65,570.1330069261454,40to44,7644659.21,0.06083008494806271,0.06072851444783021,0.06298433231704235,0.060260171808934795,265126254.99330398,264683562.75693062,274515483.00037324,262642304.22490588
OK,"(44,49]",441361.59,465.4240570721616,45to49,7644659.21,0.06963944456277218,0.05790292390257572,0.06399306616701655,0.05967503828260918,247777722.0717866,206019084.097432,227687860.8496082,212324281.77803034
OK,"(49,54]",508080.03,558.3251880185686,50to54,7644659.21,0.07047301092326472,0.05642529647254152,0.05714285314178847,0.05997393770889924,300793313.315051,240834777.1495154,243897456.6803945,255981108.22387117
OK,"(54,59]",475950.11,527.3110942158202,55to59,7644659.21,0.06290240502688231,0.06354006131115966,0.05359282649517887,0.05993767025517787,253566741.19003683,256137206.117959,216038772.44022623,241615558.49308577
OK,"(59,64]",485821.34,453.9555398452443,60to64,7644659.21,0.054517159284748345,0.06301498951158065,0.051180995368594134,0.052451458623448695,189192827.6974385,218683148.74497968,177615219.96364832,182024153.56960142
OK,"(64,69]",346928.31,350.0516350859634,65to69,7644659.21,0.04248922588155574,0.053959996407419594,0.0545618603562941,0.04702070642844979,113702250.07053319,144398323.9992333,146008927.2475517,125828607.36800435
OK,"(69,74]",320653.18,202.72989729242664,70to74,7644659.21,0.032275039045933054,0.043465814705354995,0.05029158849246428,0.041735071300489535,50019887.02928178,67363362.07381025,77941952.95429632,64681054.254915334
OK,"(74,79]",212362.88,127.95878010210633,75to79,7644659.21,0.025337804966797293,0.02990713411334383,0.0380193572465123,0.03927923085363302,24785472.91665342,29255196.47626765,37190583.421761654,38422993.38026502
OK,"(79,84]",102292.38,211.60282914093892,80to84,7644659.21,0.018469079539611195,0.018414718984110193,0.024824643615547842,0.029347526163838053,29876165.146870807,29788229.799029548,40157125.90222201,47473483.25846213
OK,"(84,1e+09]",111680.98,61.44505773140602,85+,7644659.21,0.016503920854113625,0.015496561249364032,0.0164143276196097,0.020828737374712466,7752329.416357372,7279145.8882865915,7710245.097516357,9783810.458308076
OR,"(-1,4]",482364.08,0,00to04,7995158.45,0.0620076772205392,0.0590865417038858,0.057667268752324974,0.05716064316449556,0,0,0,0
OR,"(4,9]",485954.79,0,05to09,7995158.45,0.061918407214269416,0.05975517012273177,0.05900498265772129,0.05849426021466693,0,0,0,0
OR,"(9,14]",469921.68,0,10to14,7995158.45,0.06331201120103658,0.061194340069614744,0.05997158516810478,0.059940571670782525,0,0,0,0
OR,"(14,19]",517462.53,73.03569717206382,15to19,7995158.45,0.06652442630969801,0.06010602662805658,0.05965747866256955,0.06032712598895006,38845739.40106758,35097830.62175367,34835909.12400077,35226937.60743479
OR,"(19,24]",500687.06,738.8825492987776,20to24,7995158.45,0.06605145189051426,0.0597483589012498,0.059393961210933266,0.05960889964099593,390197832.9720154,352962417.9275612,350868819.5763695,352138564.71038836
OR,"(24,29]",561086.46,1444.6587275448958,25to29,7995158.45,0.06917981746110882,0.06639096884512702,0.0616931651028523,0.06270735294382201,799045946.0733318,766833976.4180889,712573049.2651224,724287198.1690177
OR,"(29,34]",522475.53,2187.759712437193,30to34,7995158.45,0.0676340368262268,0.06766721155074593,0.06295251092647187,0.0640861096260921,1183019777.9329808,1183600053.1475809,1101132935.2986233,1120961260.5741863
OR,"(34,39]",548773.92,2929.995962338844,35to39,7995158.45,0.06555942276238987,0.06800129763258259,0.06711783804683408,0.06387053378280537,1535780744.1539354,1592983572.4775975,1572287840.8365748,1496217199.1352375
OR,"(39,44]",486083.59,2530.1657827546487,40to44,7995158.45,0.06482829619057215,0.06352579446276342,0.06536635072487018,0.062276408389083944,1311416552.4945374,1285068145.6124587,1322300898.742801,1259794219.3524978
OR,"(44,49]",477370.68,2852.0969379343533,45to49,7995158.45,0.06861757303565527,0.05956675083755684,0.06354438117055511,0.06422919141338339,1564684248.9921541,1358298649.6875207,1449000422.6447458,1464616127.967712
OR,"(49,54]",529603.12,2757.2745784312974,50to54,7995158.45,0.07209362178856372,0.05796212669679036,0.05841454164602278,0.06155447753077926,1589292872.4377947,1277766223.2133582,1287739641.615171,1356959048.2388334
OR,"(54,59]",557595.62,2465.592443223424,55to59,7995158.45,0.07136980387223009,0.06037672045279533,0.0539050237285233,0.058889385980480595,1406898830.8322988,1190194351.193641,1062619073.4027727,1160874820.8513362
OR,"(59,64]",522851.64,2489.4038227181995,60to64,7995158.45,0.06163885114200352,0.06270872343849043,0.05185212889912051,0.05351527910480549,1226809026.5290675,1248102885.2925887,1032022151.6075791,1065124126.2064795
OR,"(64,69]",521784.88,1475.6385352190732,65to69,7995158.45,0.04433404314299332,0.06437829124327854,0.054516923537717484,0.0497315516083795,523051440.71952015,759532756.2895538,643188696.0552495,586731050.7656935
OR,"(69,74]",291127.21,1354.6186922288368,70to74,7995158.45,0.031373447759035715,0.05284705403761657,0.05381843761444636,0.04546850394244955,339786708.87443,572354262.848885,582874726.8782363,492441679.6875445
OR,"(74,79]",218147.37,899.7064562135221,75to79,7995158.45,0.023910005392743655,0.03445790036858543,0.05008732008298546,0.043337178934978154,171991738.40272957,247865865.7224588,360292902.9711147,311737141.83933717
OR,"(79,84]",148376.56,662.3962919273098,80to84,7995158.45,0.019320691795564376,0.020979531068113493,0.03537457169405553,0.03680801866094982,102321674.88571048,111106826.81139809,187342433.821722,194933916.36615855
OR,"(84,1e+09]",153491.73,472.83269695585545,85+,7995158.45,0.020326414994855227,0.0212471919400154,0.025661530373891118,0.03799450740209975,76841416.86552273,80322296.55341278,97010139.43514071,143633384.56997445
PA,"(-1,4]",1377178.31,0,00to04,25223028.63,0.05743317846208179,0.05407828032382869,0.05358942239085669,0.05233284605513219,0,0,0,0
PA,"(4,9]",1433797.48,0,05to09,25223028.63,0.05933022467681054,0.05730032885194171,0.057449117584643834,0.05649311776757844,0,0,0,0
PA,"(9,14]",1581266.1,0,10to14,25223028.63,0.062283687173875064,0.0608732788424396,0.05825305551018758,0.059139439923518784,0,0,0,0
PA,"(14,19]",1743040.43,78.24171359581142,15to19,25223028.63,0.07125169230110359,0.06293699742468307,0.061775907702778035,0.06345234503593482,140614714.7180796,124205722.73126554,121914320.31351213,125222757.62540637
PA,"(19,24]",1756550.76,423.2184863311721,20to24,25223028.63,0.06881750261112506,0.06081631437713906,0.06040939294468339,0.05922414237680788,734616655.2097068,649205155.0079565,644861328.9418912,632208954.5498952
PA,"(24,29]",1606944.65,988.2092220403857,25to29,25223028.63,0.061526033824057684,0.06310711247512933,0.05665276869847152,0.05696873140904619,1533575123.7001412,1572984504.3670413,1412105922.7247305,1419981492.184316
PA,"(29,34]",1547583.89,1304.4999830652089,30to34,25223028.63,0.05743742963424411,0.06508535742792708,0.05845699377934521,0.05948714766723242,1889889043.8878262,2141532180.389,1923436211.9912305,1957331819.0654676
PA,"(34,39]",1472278.96,1371.3748770598202,35to39,25223028.63,0.060168807748532775,0.06239236176967756,0.06504034087650194,0.05981745516582383,2081252765.6664364,2158166005.753517,2249760206.2325783,2069099399.797144
PA,"(39,44]",1483393.37,1363.1262442714772,40to44,25223028.63,0.0670253973684772,0.057011778746259345,0.06565758167632155,0.06041438511716779,2304478759.8313603,1960188799.1603358,2257450285.048767,2077177797.6248672
PA,"(44,49]",1633765.25,1468.054126678089,45to49,25223028.63,0.07524283443282553,0.05843154826683091,0.061579960724511565,0.06576473653756286,2786149705.7383237,2163648435.58369,2280230280.335181,2435187386.7228055
PA,"(49,54]",1733958.87,1505.2677269222654,50to54,25223028.63,0.07751626683474017,0.06404028732475545,0.055361832806132966,0.065318025022515,2943091959.9278803,2431443907.6223717,2101945458.3122358,2479956299.9075947
PA,"(54,59]",1882702.65,1477.5502256643235,55to59,25223028.63,0.06920341457297094,0.07025473932798273,0.05544850835676426,0.05986654222841946,2579093037.0795593,2618274114.6621,2066471180.675429,2231123755.4982038
PA,"(59,64]",1649045.18,1071.9142677699588,60to64,25223028.63,0.058516282658547664,0.07004236058851165,0.058810272423335294,0.05208500049566965,1582100302.5007126,1893729998.5641057,1590048881.5059218,1408218213.7369888
PA,"(64,69]",1407144.55,627.6512106531983,65to69,25223028.63,0.0435353094093634,0.06233731462845956,0.0633480238735689,0.05108439560704396,689218996.4316663,986878513.3575135,1002879318.704923,808730576.427983
PA,"(69,74]",963411.61,299.33871264817947,70to74,25223028.63,0.03357922165603782,0.04980219324456161,0.05967183499283213,0.051192077776508985,253530810.43138757,376017959.6742961,450536014.22415656,386511906.0617433
PA,"(74,79]",831430.68,191.9413739231513,75to79,25223028.63,0.028524735405863737,0.03408166593901959,0.04884995280245426,0.05072126511364646,138098021.51607275,165001026.97474307,236499365.80255523,245559030.13028073
PA,"(79,84]",541115.82,267.4858686681901,80to84,25223028.63,0.02454351267585387,0.022264834822572726,0.03305477461045118,0.04046653987561149,165590262.71015736,150216470.48489615,223014076.42250726,273019801.9114818
PA,"(84,1e+09]",578420.07,102.64042688881801,85+,25223028.63,0.024064468553489076,0.025143245618280317,0.026590258246159643,0.0361718068247798,62300561.018819235,65093409.57898347,68839584.08177038,93645278.44191268
RI,"(-1,4]",109744.23,0,00to04,2092994.06,0.05457894841848547,0.05341185271287113,0.053249544253151065,0.05181399986294158,0,0,0,0
RI,"(4,9]",111186.24,0,05to09,2092994.06,0.05742152281042442,0.05690783616156487,0.056941998997583565,0.056235292756878504,0,0,0,0
RI,"(9,14]",116481.64,0,10to14,2092994.06,0.0606365200505051,0.05604158253071443,0.05570412640872989,0.05652068452832175,0,0,0,0
RI,"(14,19]",147178.75,22.715980196325894,15to19,2092994.06,0.07604836556722755,0.06559811458597202,0.06603181306008143,0.06724432705693115,3615674.7954034717,3118823.7612393782,3139443.7000105297,3197091.9645693237
RI,"(19,24]",155909.83,269.5491087132864,20to24,2092994.06,0.07806343919199443,0.07117412315323628,0.06681327269358815,0.06758985506431207,44040635.45805346,40153926.656100184,37693688.83711176,38131809.18443705
RI,"(24,29]",138060.35,692.8836888814203,25to29,2092994.06,0.0625128851655049,0.06753594018716812,0.05916991165118927,0.060618415280795084,90656276.40436685,97940718.05559815,85808291.3829763,87908913.4398628
RI,"(29,34]",114569.02,1217.5732990726465,30to34,2092994.06,0.05810841495125726,0.0675614552315586,0.06256593486816704,0.05977510543908539,148081955.39785337,172171834.46848196,159441381.84365416,152329305.5740304
RI,"(34,39]",121091.99,1269.6314745107416,35to39,2092994.06,0.060547214571613966,0.061522057824451824,0.06750885754647781,0.060196123149531634,160893998.39082518,163484479.7178875,179393389.0154827,159961032.22385585
RI,"(39,44]",148466.35,1055.8371325250469,40to44,2092994.06,0.06947776246072697,0.05592654678333624,0.06604538388266074,0.062247684987895145,153536186.97844726,123589886.02776234,145951107.94771877,137558721.85261148
RI,"(44,49]",145008.01,1883.623875024076,45to49,2092994.06,0.07723973865796667,0.057585221797124726,0.059430889049013745,0.06637185028624747,304510994.7320934,227024760.51816684,234301144.15931225,261665284.01103273
RI,"(49,54]",156882.71,1403.1961395896974,50to54,2092994.06,0.0770022240864477,0.06621826347389367,0.05413952817168138,0.06506998758479036,226146383.13620737,194475172.11151657,159001361.66172612,191102822.25741762
RI,"(54,59]",154565.67,1407.485452044299,55to59,2092994.06,0.06710641697868164,0.07193913677447829,0.054475342400460564,0.05721935325457705,197686021.65604755,211922531.26604453,160476660.83735555,168560129.05923405
RI,"(59,64]",158263.67,1642.0137701332212,60to64,2092994.06,0.056960744541677634,0.06926728202833529,0.06050164223350455,0.050343758459621656,195758418.61999524,238052604.4923915,207927510.47833726,173017656.68163934
RI,"(64,69]",99645.31,1730.4397733992698,65to69,2092994.06,0.04066439476061856,0.05709561351142358,0.06126900025674563,0.04740416349095693,147278311.73140076,206788902.54564083,221904075.35643828,171688407.24389136
RI,"(69,74]",61757.26,994.7849629810324,70to74,2092994.06,0.029524961356379213,0.04493765458408476,0.05470156729647079,0.04881797191518773,61473302.562040694,93563747.74997137,113892985.54686277,101642875.05016968
RI,"(74,79]",52683.2,419.473815135565,75to79,2092994.06,0.025314303032491044,0.03061570993385897,0.0430298314107305,0.0471789902294296,22224849.38223118,26879252.45805739,37778307.418491,41421087.14227743
RI,"(79,84]",60791.38,743.4144476782727,80to84,2092994.06,0.02337808424546846,0.020249897206847757,0.030851818345360948,0.0383717035622318,36375411.258987196,31508071.02571219,48004257.689233184,59704913.50482156
RI,"(84,1e+09]",40708.45,329.62497845680684,85+,2092994.06,0.025414059152529006,0.026411711519079523,0.02756953747440289,0.03698073309026515,17533238.750439767,18221522.23273153,19020309.97396965,25513123.21051965
SC,"(-1,4]",532374.12,0,00to04,9559010.59,0.06535636979057216,0.05867870756653043,0.05767074498104214,0.05702748576996571,0,0,0,0
SC,"(4,9]",683805.52,0,05to09,9559010.59,0.06396318214090826,0.059385520276842095,0.05868591482274364,0.05805953545968744,0,0,0,0
SC,"(9,14]",622418,0,10to14,9559010.59,0.06427299559558988,0.06466240350628978,0.05997785741827187,0.06070530215049947,0,0,0,0
SC,"(14,19]",551181.25,35.05177113637302,15to19,9559010.59,0.07112715885711914,0.06469900519475959,0.06205754529928647,0.06315511960565853,23831883.734495696,21678064.9517637,20793016.734883495,21160770.25800641
SC,"(19,24]",596177.04,376.7183465257065,20to24,9559010.59,0.0718849370557647,0.06355086999871748,0.06605280844788335,0.063094433828775,258861587.84785026,228850156.8029274,237859773.92405316,227206505.20438954
SC,"(24,29]",683051.23,733.5296499953598,25to29,9559010.59,0.06580628032734288,0.06323864628698017,0.0594280106057322,0.05870145119257302,461421640.66928595,443417858.87750167,416698376.1884949,411603874.0407368
SC,"(29,34]",617028.38,1134.559226916483,30to34,9559010.59,0.062195753674737814,0.06381999980552518,0.05828903801138382,0.06239033693862693,674529347.4507055,692144724.9960755,632159986.0171458,676639654.2523943
SC,"(34,39]",597752.09,1140.7954364976624,35to39,9559010.59,0.06414241127833399,0.06150613811151408,0.061063285313732216,0.059094824830999405,699465019.4269098,670716788.340886,665887533.6460538,644421716.8431721
SC,"(39,44]",574268.28,1255.595741822463,40to44,9559010.59,0.065856438541918,0.058004420057689805,0.061489878999946034,0.05783548521919604,790425636.5875075,696183724.2353461,738017084.2564611,694156125.5644394
SC,"(44,49]",598420.63,1621.0870632914844,45to49,9559010.59,0.07194374323837,0.059112359107983695,0.058559580195545184,0.059871524642077824,1114839411.0567622,916004431.3481495,907438575.7302995,927768451.6621871
SC,"(49,54]",719813.4400000001,1636.6034455095335,50to54,9559010.59,0.07062406331696273,0.06099144426275147,0.05549811742659532,0.06058728013033237,1104864716.4904683,954169041.0996757,868229734.9714005,947846172.2557132
SC,"(54,59]",640008.74,1571.9221542845648,55to59,9559010.59,0.06556024563688392,0.06650146198865128,0.056449869249390175,0.05758949348769038,985109596.2007718,999252332.415681,848216893.6622707,865340910.8514456
SC,"(59,64]",604325.63,1068.7110915294952,60to64,9559010.59,0.06065576676776141,0.06534861509801097,0.058304099304588804,0.05463476512795523,619648434.177014,667589731.016986,595624221.1646011,558138961.3420897
SC,"(64,69]",537308.1900000001,296.7750583286102,65to69,9559010.59,0.04660411591390429,0.06532951233204885,0.06633411144396918,0.057532018353375035,132210094.46122119,185331720.75363386,188181643.78892997,163211197.80699646
SC,"(69,74]",387533.22000000003,711.7998894111064,70to74,9559010.59,0.033182685730247394,0.053747618521347226,0.05796427335877511,0.05284015043071133,225778400.93470043,365704315.26995003,394394867.75347674,359529809.20167613
